	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV2679	Fungi	NA	NA	NA	NA	NA	NA
ASV2680	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV2681	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2682	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2683	Fungi	NA	NA	NA	NA	NA	NA
ASV2684	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV2685	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
ASV2686	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Catapyrenium	Catapyrenium squamulosum
ASV2687	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus scyphoides
ASV2688	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2689	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	NA
ASV2690	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2691	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
ASV2692	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV2693	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV2694	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV2695	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
ASV2696	Fungi	NA	NA	NA	NA	NA	NA
ASV2697	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV2699	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
ASV2700	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV2701	Fungi	NA	NA	NA	NA	NA	NA
ASV2702	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2703	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV2704	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2705	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2706	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2708	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2709	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
ASV2710	Fungi	NA	NA	NA	NA	NA	NA
ASV2711	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	NA	NA	NA
ASV2712	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV2713	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV2714	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	NA	NA	NA
ASV2715	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
ASV2716	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV2717	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	NA	NA	NA
ASV2718	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2719	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
ASV2720	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV2721	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
ASV2722	Fungi	Ascomycota	Pezizomycetes	NA	NA	NA	NA
ASV2723	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria eustromatica
ASV2724	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV2725	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	NA	NA	NA
ASV2726	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV2727	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV2728	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
ASV2729	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA
ASV2730	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2731	Fungi	NA	NA	NA	NA	NA	NA
ASV2732	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnascella	Gymnascella hyalinospora
ASV2733	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
ASV2734	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV2735	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	NA	NA	NA
ASV2736	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV2737	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2738	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	Madurella	Madurella fahalii
ASV2739	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV2740	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV2741	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2742	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV2743	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV2744	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV2745	Fungi	NA	NA	NA	NA	NA	NA
ASV2746	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2747	Fungi	Basidiomycota	Pucciniomycetes	NA	NA	NA	NA
ASV2748	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus cucumeris
ASV2749	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sparticola	NA
ASV2750	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2751	Fungi	NA	NA	NA	NA	NA	NA
ASV2752	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2753	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV2754	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2755	Fungi	NA	NA	NA	NA	NA	NA
ASV2756	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2757	Fungi	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV2758	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV2759	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV2760	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium lunatum
ASV2761	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	NA
ASV2762	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2763	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV2764	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2765	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	NA	NA	NA
ASV2766	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2767	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora decipiens
ASV2768	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
ASV2769	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2770	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	NA	NA
ASV2772	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2773	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
ASV2774	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2775	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora	NA
ASV2776	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia iranica
ASV2777	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV2779	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Hyalodendriella	Hyalodendriella betulae
ASV2780	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV2781	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV2782	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV2783	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV2784	Fungi	Basidiomycota	Agaricomycetes	Atheliales	NA	NA	NA
ASV2785	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2786	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
ASV2787	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2788	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2789	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2790	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV2791	Fungi	NA	NA	NA	NA	NA	NA
ASV2792	Fungi	NA	NA	NA	NA	NA	NA
ASV2793	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV2795	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV2796	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
ASV2797	Fungi	NA	NA	NA	NA	NA	NA
ASV2798	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV2799	Fungi	NA	NA	NA	NA	NA	NA
ASV2800	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	NA	NA
ASV2801	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Placidium	Placidium lacinulatum
ASV2802	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella cirsii
ASV2804	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2805	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2806	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	Laetisaria arvalis
ASV2807	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2808	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV2809	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces verruculosus
ASV2810	Fungi	Ascomycota	Dothideomycetes	NA	NA	Catenulomyces	Catenulomyces convolutus
ASV2811	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2812	Fungi	NA	NA	NA	NA	NA	NA
ASV2813	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV2814	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV2815	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV2816	Fungi	NA	NA	NA	NA	NA	NA
ASV2817	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2818	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV2819	Fungi	NA	NA	NA	NA	NA	NA
ASV2820	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2822	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	NA	NA	NA
ASV2823	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	Chrysosporium	Chrysosporium pilosum
ASV2824	Fungi	NA	NA	NA	NA	NA	NA
ASV2825	Fungi	NA	NA	NA	NA	NA	NA
ASV2826	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2827	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV2828	Fungi	NA	NA	NA	NA	NA	NA
ASV2829	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
ASV2830	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2831	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2832	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2833	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
ASV2834	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2835	Fungi	Ascomycota	Dothideomycetes	Myriangiales	NA	NA	NA
ASV2836	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV2838	Fungi	NA	NA	NA	NA	NA	NA
ASV2839	Fungi	Ascomycota	Dothideomycetes	NA	NA	Neodactylaria	Neodactylaria obpyriformis
ASV2840	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Deniquelata	Deniquelata barringtoniae
ASV2841	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium roridum
ASV2842	Fungi	NA	NA	NA	NA	NA	NA
ASV2843	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV2844	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2845	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV2846	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2847	Fungi	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV2848	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2849	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV2850	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV2851	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV2852	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV2853	Fungi	NA	NA	NA	NA	NA	NA
ASV2854	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA
ASV2855	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV2856	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV2857	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2858	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	NA	NA	NA
ASV2859	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
ASV2860	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2861	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2862	Fungi	NA	NA	NA	NA	NA	NA
ASV2863	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV2864	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2865	Fungi	Ascomycota	Pezizomycetes	NA	NA	NA	NA
ASV2866	Fungi	NA	NA	NA	NA	NA	NA
ASV2867	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2868	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
ASV2869	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
ASV2870	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
ASV2871	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2872	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
ASV2873	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
ASV2874	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2877	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV2878	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	NA	NA
ASV2879	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2880	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV2881	Fungi	NA	NA	NA	NA	NA	NA
ASV2882	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	NA	NA	NA
ASV2883	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces islandicus
ASV2884	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2885	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	NA
ASV2886	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2887	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2888	Fungi	Ascomycota	Xylonomycetes	Xylonomycetales	NA	NA	NA
ASV2889	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2890	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ASV2891	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
ASV2892	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2893	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV2894	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
ASV2895	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Simocybe	Simocybe rhabarbarina
ASV2896	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Budhanggurabania	NA
ASV2897	Fungi	Basidiomycota	Cystobasidiomycetes	Cyphobasidiales	NA	NA	NA
ASV2898	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2899	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2900	Fungi	Ascomycota	Dothideomycetes	Venturiales	NA	NA	NA
ASV2901	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Deniquelata	Deniquelata barringtoniae
ASV2902	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
ASV2903	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	NA	NA	NA
ASV2904	Fungi	NA	NA	NA	NA	NA	NA
ASV2905	Fungi	NA	NA	NA	NA	NA	NA
ASV2906	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2907	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
ASV2908	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
ASV2909	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV2910	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum coccodes
ASV2911	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Calophoma	Calophoma aquilegiicola
ASV2913	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus scyphoides
ASV2914	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata
ASV2915	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2916	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2917	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV2918	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2919	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2920	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	NA
ASV2921	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2922	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2923	Fungi	NA	NA	NA	NA	NA	NA
ASV2924	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2925	Fungi	NA	NA	NA	NA	NA	NA
ASV2926	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV2927	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV2928	Fungi	Basidiomycota	Agaricomycetes	Geastrales	NA	NA	NA
ASV2929	Fungi	NA	NA	NA	NA	NA	NA
ASV2930	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ASV2931	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV2932	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2933	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV2934	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV2935	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2936	Fungi	NA	NA	NA	NA	NA	NA
ASV2937	Fungi	NA	NA	NA	NA	NA	NA
ASV2938	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	NA	NA
ASV2939	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	NA	NA
ASV2940	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2942	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV2943	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV2944	Fungi	NA	NA	NA	NA	NA	NA
ASV2945	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2946	Fungi	NA	NA	NA	NA	NA	NA
ASV2947	Fungi	NA	NA	NA	NA	NA	NA
ASV2948	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
ASV2949	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
ASV2950	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV2951	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV2952	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
ASV2953	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	NA	NA	NA
ASV2954	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA
ASV2955	Fungi	NA	NA	NA	NA	NA	NA
ASV2956	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
ASV2957	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2958	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2959	Fungi	NA	NA	NA	NA	NA	NA
ASV2960	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	NA
ASV2961	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2962	Fungi	NA	NA	NA	NA	NA	NA
ASV2963	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
ASV2964	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
ASV2965	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV2966	Fungi	NA	NA	NA	NA	NA	NA
ASV2967	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV2968	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV2969	Fungi	Basidiomycota	Cystobasidiomycetes	Cyphobasidiales	NA	NA	NA
ASV2970	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2971	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2972	Fungi	NA	NA	NA	NA	NA	NA
ASV2973	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2974	Fungi	NA	NA	NA	NA	NA	NA
ASV2975	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV2976	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV2977	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2978	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2979	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
ASV2980	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV2981	Fungi	Basidiomycota	Agaricomycetes	Atheliales	NA	NA	NA
ASV2982	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2983	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2984	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia randhawae
ASV2985	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2986	Fungi	NA	NA	NA	NA	NA	NA
ASV2987	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2988	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV2989	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	NA	NA
ASV2990	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV2991	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV2992	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV2993	Fungi	NA	NA	NA	NA	NA	NA
ASV2994	Fungi	NA	NA	NA	NA	NA	NA
ASV2995	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV2996	Fungi	NA	NA	NA	NA	NA	NA
ASV2997	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV2998	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	NA	NA
ASV2999	Fungi	NA	NA	NA	NA	NA	NA
ASV3000	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
ASV3001	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium brasiliense
ASV3002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella cirsii
ASV3003	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	NA	NA
ASV3004	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
ASV3005	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV3006	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
ASV3007	Fungi	NA	NA	NA	NA	NA	NA
ASV3008	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	NA	NA
ASV3009	Fungi	NA	NA	NA	NA	NA	NA
ASV3010	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV3011	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	NA
ASV3012	Fungi	Ascomycota	NA	NA	NA	NA	NA
