"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV6445","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales",NA,NA,NA
"ASV11429","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV5121","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV16167","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV7479","Fungi","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"ASV5145","Fungi","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"ASV14795","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella","Phaeotremella fagi"
"ASV3749","Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"ASV6016","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia neoindica"
"ASV5758","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV7312","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV3394","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV11269","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV3897","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia affinis"
"ASV9302","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV7049","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia inaequalis"
"ASV9075","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV5030","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV75","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV3602","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia hawaiiensis"
"ASV7573","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV1468","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV7120","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV12891","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV172","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV4129","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia lunata"
"ASV2327","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV8113","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV2551","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV8166","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1912","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV553","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV786","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1152","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV4476","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1490","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV7047","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV8018","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV298","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV6566","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1542","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV6392","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1583","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"ASV3381","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV8593","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV2676","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1880","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV4709","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia nicotiae"
"ASV3261","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia nicotiae"
"ASV2267","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV168","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV7084","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV5013","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV2390","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV850","Fungi",NA,NA,NA,NA,NA,NA
"ASV2648","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV1342","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Porocercospora","Porocercospora seminalis"
"ASV2413","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV7582","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Mattirolomyces",NA
"ASV760","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Mattirolomyces",NA
"ASV10966","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Mattirolomyces",NA
"ASV5315","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"ASV8916","Fungi",NA,NA,NA,NA,NA,NA
"ASV16277","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales",NA,NA,NA
"ASV7079","Fungi",NA,NA,NA,NA,NA,NA
"ASV8917","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV1652","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Lecidea","Lecidea laboriosa"
"ASV10841","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Lecidea","Lecidea laboriosa"
"ASV7462","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Lecidea","Lecidea cancriformis"
"ASV13661","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Ascosphaeraceae","Ascosphaera",NA
"ASV14499","Fungi",NA,NA,NA,NA,NA,NA
"ASV7807","Fungi",NA,NA,NA,NA,NA,NA
"ASV11259","Fungi",NA,NA,NA,NA,NA,NA
"ASV11237","Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV14882","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV13256","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron ostraviense"
"ASV2883","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces islandicus"
"ASV7298","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV1594","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus alliaceus"
"ASV11276","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV5234","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV11243","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV8942","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus japonicus"
"ASV14777","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus homomorphus"
"ASV5992","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV372","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"ASV5838","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium oxalicum"
"ASV9957","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium simplicissimum"
"ASV8849","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"ASV6169","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium javanicum"
"ASV9020","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"ASV203","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV6428","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV11407","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV14364","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV673","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV4491","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV8577","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV2624","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV80","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV5500","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV6290","Fungi",NA,NA,NA,NA,NA,NA
"ASV2955","Fungi",NA,NA,NA,NA,NA,NA
"ASV3867","Fungi",NA,NA,NA,NA,NA,NA
"ASV6246","Fungi",NA,NA,NA,NA,NA,NA
"ASV4510","Fungi",NA,NA,NA,NA,NA,NA
"ASV3232","Fungi",NA,NA,NA,NA,NA,NA
"ASV1166","Fungi",NA,NA,NA,NA,NA,NA
"ASV2193","Fungi",NA,NA,NA,NA,NA,NA
"ASV13664","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV10769","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV11431","Fungi",NA,NA,NA,NA,NA,NA
"ASV3504","Fungi",NA,NA,NA,NA,NA,NA
"ASV1796","Fungi",NA,NA,NA,NA,NA,NA
"ASV16033","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV10621","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV6589","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV3165","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV2851","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV50","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV5210","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV3908","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV14002","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",NA
"ASV16242","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",NA
"ASV3970","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",NA
"ASV9926","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",NA
"ASV12406","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV1766","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV12398","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV1552","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV13312","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV981","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV3070","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV7674","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV922","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV4066","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV1928","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"ASV240","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",NA
"ASV30","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",NA
"ASV3233","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",NA
"ASV16466","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV13029","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV5082","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV16304","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV14967","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV7175","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV16810","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV5899","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"ASV6750","Plantae","Streptophycophyta",NA,NA,NA,NA,NA
"ASV9212","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales",NA,NA,NA
"ASV16900","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV6020","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV7735","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV11450","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV6447","Fungi","Ascomycota","Pezizomycetes","Pezizales",NA,NA,NA
"ASV10763","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV1018","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV12767","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV3060","Fungi",NA,NA,NA,NA,NA,NA
"ASV7259","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV11382","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV8300","Fungi","Ascomycota","Eurotiomycetes","Verrucariales",NA,NA,NA
"ASV6926","Fungi","Ascomycota","Eurotiomycetes","Verrucariales",NA,NA,NA
"ASV12312","Fungi","Ascomycota","Eurotiomycetes","Verrucariales",NA,NA,NA
"ASV3550","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV7278","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV5921","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV3985","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV7628","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"ASV13393","Fungi","Ascomycota","Lecanoromycetes","Sarrameanales",NA,NA,NA
"ASV5580","Fungi","Ascomycota","Lecanoromycetes","Trapeliales",NA,NA,NA
"ASV5638","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales",NA,NA,NA
"ASV13511","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV406","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV1159","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV10148","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV609","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV267","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV639","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV6500","Fungi","Ascomycota","Pezizomycetes","Pezizales",NA,NA,NA
"ASV12203","Fungi",NA,NA,NA,NA,NA,NA
"ASV133","Fungi",NA,NA,NA,NA,NA,NA
"ASV15233","Fungi",NA,NA,NA,NA,NA,NA
"ASV2993","Fungi",NA,NA,NA,NA,NA,NA
"ASV6413","Fungi",NA,NA,NA,NA,NA,NA
"ASV14275","Fungi",NA,NA,NA,NA,NA,NA
"ASV8741","Fungi",NA,NA,NA,NA,NA,NA
"ASV1465","Fungi",NA,NA,NA,NA,NA,NA
"ASV1121","Fungi",NA,NA,NA,NA,NA,NA
"ASV587","Fungi",NA,NA,NA,NA,NA,NA
"ASV238","Fungi",NA,NA,NA,NA,NA,NA
"ASV16674","Fungi",NA,NA,NA,NA,NA,NA
"ASV6491","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae",NA,NA
"ASV4122","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Valsa","Valsa cypri"
"ASV2365","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Phomopsis",NA
"ASV16185","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Phomopsis","Phomopsis velata"
"ASV9126","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA
"ASV2597","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV7215","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV10753","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",NA
"ASV13201","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV8607","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV13200","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV2658","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae","Pilidiella",NA
"ASV9676","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV15176","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Schizothecium inaequale"
"ASV8606","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV5380","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV7830","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV9780","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV9607","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV9956","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV8039","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Podospora immersa"
"ASV8858","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV5146","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV13564","Fungi",NA,NA,NA,NA,NA,NA
"ASV4385","Fungi",NA,NA,NA,NA,NA,NA
"ASV5067","Fungi",NA,NA,NA,NA,NA,NA
"ASV4330","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora",NA
"ASV3445","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora",NA
"ASV15021","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV7229","Fungi",NA,NA,NA,NA,NA,NA
"ASV6542","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV10562","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV7241","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"ASV871","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"ASV4553","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"ASV9624","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV1557","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV2161","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV6804","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV15201","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV10167","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV3088","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA
"ASV8164","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA
"ASV3915","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV2593","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA
"ASV713","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV3087","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA
"ASV12335","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV7199","Fungi","Basidiomycota","Agaricomycetes","Trechisporales",NA,NA,NA
"ASV6074","Fungi","Ascomycota","Xylonomycetes","Xylonomycetales",NA,NA,NA
"ASV14613","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV3054","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV4263","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV7704","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV10435","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV8294","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV16507","Fungi",NA,NA,NA,NA,NA,NA
"ASV5425","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV13154","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV16045","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"ASV3788","Fungi",NA,NA,NA,NA,NA,NA
"ASV9345","Fungi",NA,NA,NA,NA,NA,NA
"ASV9788","Fungi",NA,NA,NA,NA,NA,NA
"ASV10853","Fungi",NA,NA,NA,NA,NA,NA
"ASV12434","Fungi",NA,NA,NA,NA,NA,NA
"ASV15197","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales",NA,NA,NA
"ASV291","Fungi","Mortierellomycota",NA,NA,NA,NA,NA
"ASV3010","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"ASV1116","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"ASV6278","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"ASV5378","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"ASV5766","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"ASV994","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"ASV1997","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV12516","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV7562","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV16088","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV7253","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV1767","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV1579","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV107","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV15605","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV236","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV13382","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV976","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"ASV6762","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",NA
"ASV2232","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"ASV4607","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV5431","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"ASV7204","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"ASV4287","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"ASV15012","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA
"ASV14528","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae",NA,NA
"ASV4388","Fungi",NA,NA,NA,NA,NA,NA
"ASV4532","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales",NA,NA,NA
"ASV11245","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales",NA,NA,NA
"ASV2947","Fungi",NA,NA,NA,NA,NA,NA
"ASV2986","Fungi",NA,NA,NA,NA,NA,NA
"ASV2235","Fungi",NA,NA,NA,NA,NA,NA
"ASV3968","Fungi",NA,NA,NA,NA,NA,NA
"ASV2827","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV9961","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV11104","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA
"ASV5235","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA
"ASV8825","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV3648","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV10343","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA
"ASV9580","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA
"ASV1953","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV1207","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV2674","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV9177","Fungi",NA,NA,NA,NA,NA,NA
"ASV13581","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae",NA,NA
"ASV14902","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Lophotrichus","Lophotrichus plumbescens"
